periodo,mes,anio,region,formato_tienda,categoria,inventario_inicial_unidades,reabastecimiento_unidades,demanda_unidades,inventario_final_unidades,disponibilidad_pct,quiebre_inventario,quiebre_pct,dias_inventario_estimado,rotacion_inventario,fuente_base,nota_metodologica
2024-01,Enero,2024,Valle del Cauca,Supermercado,Salud y bienestar,42,21,30,33,0.7333,0,0.2667,37.5,36760.54,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Valle del Cauca,Premium,Salud y bienestar,35,15,25,25,0.72,0,0.28,36.0,39853.19,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Valle del Cauca,Mayorista,Salud y bienestar,37,17,28,26,0.72,0,0.28,33.8,22233.77,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Hipermercado,Mercado y alimentos,317,121,226,212,0.72,0,0.28,35.1,18802.51,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Supermercado,Mercado y alimentos,239,88,195,132,0.72,0,0.28,28.5,19979.24,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Premium,Mercado y alimentos,210,75,165,120,0.72,0,0.28,30.0,38547.99,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Mayorista,Mercado y alimentos,298,117,245,170,0.72,0,0.28,28.7,21986.58,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Hipermercado,Frescos,83,49,71,61,0.72,0,0.28,30.4,15267.11,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Supermercado,Frescos,112,56,82,86,0.7239,0,0.2761,36.2,28614.43,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Premium,Frescos,88,37,77,48,0.72,0,0.28,26.5,23304.88,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Mayorista,Frescos,82,44,77,49,0.72,0,0.28,25.5,47714.14,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Hipermercado,Aseo y cuidado personal,125,64,92,97,0.725,0,0.275,36.2,32745.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Supermercado,Aseo y cuidado personal,103,39,81,61,0.72,0,0.28,30.4,14011.75,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Premium,Aseo y cuidado personal,71,48,61,58,0.72,0,0.28,31.7,13562.82,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Mayorista,Aseo y cuidado personal,90,40,64,66,0.7205,0,0.2795,36.6,18751.15,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Hipermercado,Hogar,67,45,63,49,0.72,0,0.28,27.6,34903.4,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Supermercado,Hogar,64,26,54,36,0.72,0,0.28,27.8,42196.34,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Premium,Hogar,67,37,52,52,0.72,0,0.28,34.3,10821.1,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Mayorista,Hogar,76,44,56,64,0.7407,0,0.2593,37.5,27433.84,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Hipermercado,Tecnologia,69,37,49,57,0.7441,0,0.2559,38.6,68666.03,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Supermercado,Tecnologia,55,24,49,30,0.72,0,0.28,26.0,129117.21,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Premium,Tecnologia,58,22,43,37,0.72,0,0.28,33.1,98039.67,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Mayorista,Tecnologia,64,34,56,42,0.72,0,0.28,28.4,141306.67,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Hipermercado,Electrodomesticos,45,30,40,35,0.72,0,0.28,30.0,22162.52,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Supermercado,Electrodomesticos,46,31,38,39,0.72,0,0.28,33.6,124045.21,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Premium,Electrodomesticos,53,28,38,43,0.7388,0,0.2612,37.9,29105.41,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Mayorista,Electrodomesticos,45,22,38,29,0.72,0,0.28,29.2,13718.77,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Hipermercado,Moda,56,20,43,33,0.72,0,0.28,31.0,29236.02,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Supermercado,Moda,65,29,47,47,0.72,0,0.28,35.7,15975.52,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Premium,Moda,50,27,36,41,0.7401,0,0.2599,37.9,19223.11,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Mayorista,Moda,58,37,44,51,0.7434,0,0.2566,37.2,27119.7,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Hipermercado,Salud y bienestar,42,27,33,36,0.7317,0,0.2683,35.5,28921.3,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Supermercado,Salud y bienestar,37,21,34,24,0.72,0,0.28,26.9,45048.21,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Premium,Salud y bienestar,31,12,28,15,0.72,0,0.28,24.6,24383.01,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Costa Caribe,Mayorista,Salud y bienestar,40,16,31,25,0.72,0,0.28,31.5,36670.71,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Eje Cafetero,Hipermercado,Mercado y alimentos,143,90,121,112,0.72,0,0.28,31.6,18402.81,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Eje Cafetero,Supermercado,Mercado y alimentos,125,51,87,89,0.72,0,0.28,36.9,11915.2,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Eje Cafetero,Premium,Mercado y alimentos,87,45,80,52,0.72,0,0.28,26.1,21868.8,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Eje Cafetero,Mayorista,Mercado y alimentos,142,49,105,86,0.72,0,0.28,32.6,12036.94,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Eje Cafetero,Hipermercado,Frescos,40,28,36,32,0.72,0,0.28,30.0,37878.12,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Eje Cafetero,Supermercado,Frescos,48,19,38,29,0.72,0,0.28,30.4,12607.82,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Eje Cafetero,Premium,Frescos,67,22,48,41,0.72,0,0.28,33.8,32345.14,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Eje Cafetero,Mayorista,Frescos,53,19,39,33,0.72,0,0.28,33.1,41448.93,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Eje Cafetero,Hipermercado,Aseo y cuidado personal,40,27,35,32,0.72,0,0.28,30.9,34798.47,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Eje Cafetero,Supermercado,Aseo y cuidado personal,66,39,46,59,0.7623,0,0.2377,40.8,32192.56,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Eje Cafetero,Premium,Aseo y cuidado personal,48,22,45,25,0.72,0,0.28,24.3,55811.83,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Eje Cafetero,Mayorista,Aseo y cuidado personal,48,25,43,30,0.72,0,0.28,27.2,28085.83,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-01,Enero,2024,Eje Cafetero,Hipermercado,Hogar,44,16,31,29,0.72,0,0.28,35.3,11604.21,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
